date,channel,impressions,clicks,spend,conversions,revenue,ctr,conversion_rate,cpc,cpa,roi
2024-05-11,Google Ads,1009,50,59.17,1,125.78,0.049554013875123884,0.02,1.1834,59.17,1.125739394963664
2024-05-11,Facebook Ads,1029,53,94.24,1,101.47,0.05150631681243926,0.018867924528301886,1.7781132075471697,94.24,0.07671901528013587
2024-05-11,Email,1049,68,6.8,2,115.94,0.06482364156339371,0.029411764705882353,0.09999999999999999,3.4,16.05
2024-05-11,Instagram,1168,54,74.12,3,271.92,0.046232876712328765,0.05555555555555555,1.3725925925925926,24.706666666666667,2.668645439827307
2024-05-11,LinkedIn,1247,62,49.77,5,630.2,0.04971932638331997,0.08064516129032258,0.8027419354838711,9.954,11.66224633313241
2024-05-12,Google Ads,1016,46,55.72,0,0.0,0.045275590551181105,0.0,1.211304347826087,,-1.0
2024-05-12,Facebook Ads,966,39,77.1,0,0.0,0.040372670807453416,0.0,1.9769230769230768,,-1.0
2024-05-12,Email,1069,57,5.7,0,0.0,0.05332086061739944,0.0,0.1,,-1.0
2024-05-12,Instagram,1145,57,39.93,4,500.57,0.04978165938864629,0.07017543859649122,0.7005263157894737,9.9825,11.53618832957676
2024-05-12,LinkedIn,1271,61,55.71,2,240.16,0.04799370574350905,0.03278688524590164,0.9132786885245902,27.855,3.3108957099264043
2024-05-13,Google Ads,970,54,58.37,0,0.0,0.05567010309278351,0.0,1.0809259259259258,,-1.0
2024-05-13,Facebook Ads,1038,52,40.09,3,215.63,0.05009633911368015,0.057692307692307696,0.7709615384615385,13.363333333333335,4.378648041905712
2024-05-13,Email,1083,57,5.7,1,124.24,0.05263157894736842,0.017543859649122806,0.1,5.7,20.796491228070174
2024-05-13,Instagram,1121,58,43.62,1,90.0,0.05173951828724353,0.017241379310344827,0.7520689655172413,43.62,1.063273727647868
2024-05-13,LinkedIn,1128,58,64.73,2,101.47,0.051418439716312055,0.034482758620689655,1.1160344827586208,32.365,0.5675884443071217
2024-05-14,Google Ads,1018,47,92.52,1,100.19,0.04616895874263261,0.02127659574468085,1.9685106382978723,92.52,0.08290099437959363
2024-05-14,Facebook Ads,1102,40,48.51,1,146.67,0.036297640653357534,0.025,1.21275,48.51,2.023500309214595
2024-05-14,Email,1119,41,4.1,0,0.0,0.03663985701519214,0.0,0.09999999999999999,,-1.0
2024-05-14,Instagram,1142,53,70.84,0,0.0,0.046409807355516634,0.0,1.3366037735849057,,-1.0
2024-05-14,LinkedIn,1201,62,59.36,1,62.91,0.051623646960865945,0.016129032258064516,0.9574193548387097,59.36,0.05980458221024254
2024-05-15,Google Ads,981,40,29.97,0,0.0,0.040774719673802244,0.0,0.74925,,-1.0
2024-05-15,Facebook Ads,1049,52,82.2,1,68.43,0.04957102001906578,0.019230769230769232,1.580769230769231,82.2,-0.16751824817518243
2024-05-15,Email,1013,58,5.8,1,110.59,0.05725567620927937,0.017241379310344827,0.09999999999999999,5.8,18.067241379310346
2024-05-15,Instagram,1143,65,106.78,4,373.14,0.0568678915135608,0.06153846153846154,1.6427692307692308,26.695,2.49447462071549
2024-05-15,LinkedIn,1203,59,108.61,2,223.01,0.049044056525353284,0.03389830508474576,1.8408474576271185,54.305,1.0533100082865297
2024-05-16,Google Ads,1057,48,34.28,1,78.26,0.04541154210028382,0.020833333333333332,0.7141666666666667,34.28,1.282963827304551
2024-05-16,Facebook Ads,1028,48,35.13,1,101.05,0.04669260700389105,0.020833333333333332,0.731875,35.13,1.876458867065186
2024-05-16,Email,1076,52,5.2,4,577.88,0.048327137546468404,0.07692307692307693,0.1,1.3,110.13076923076922
2024-05-16,Instagram,1134,56,108.7,2,102.84,0.04938271604938271,0.03571428571428571,1.9410714285714286,54.35,-0.053909843606255746
2024-05-16,LinkedIn,1174,67,131.73,4,399.33,0.05706984667802385,0.05970149253731343,1.9661194029850744,32.9325,2.031427920746983
2024-05-17,Google Ads,1009,58,62.45,1,93.18,0.057482656095143705,0.017241379310344827,1.0767241379310346,62.45,0.4920736589271418
2024-05-17,Facebook Ads,1078,61,61.8,3,221.49,0.05658627087198516,0.04918032786885246,1.0131147540983607,20.599999999999998,2.583980582524272
2024-05-17,Email,1072,60,6.0,2,202.22,0.055970149253731345,0.03333333333333333,0.1,3.0,32.70333333333333
2024-05-17,Instagram,1145,54,97.31,2,243.6,0.04716157205240175,0.037037037037037035,1.802037037037037,48.655,1.5033398417428834
2024-05-17,LinkedIn,1187,66,118.84,1,146.67,0.05560235888795282,0.015151515151515152,1.8006060606060608,118.84,0.2341804106361493
2024-05-18,Google Ads,1080,52,101.4,1,82.1,0.04814814814814815,0.019230769230769232,1.9500000000000002,101.4,-0.19033530571992122
2024-05-18,Facebook Ads,1052,50,28.87,0,0.0,0.04752851711026616,0.0,0.5774,,-1.0
2024-05-18,Email,1086,45,4.5,0,0.0,0.04143646408839779,0.0,0.1,,-1.0
2024-05-18,Instagram,1145,54,81.83,0,0.0,0.04716157205240175,0.0,1.5153703703703703,,-1.0
2024-05-18,LinkedIn,1225,73,128.9,3,215.28,0.05959183673469388,0.0410958904109589,1.7657534246575344,42.96666666666667,0.6701318851823118
2024-05-19,Google Ads,960,48,49.04,1,104.48,0.05,0.020833333333333332,1.0216666666666667,49.04,1.1305057096247961
2024-05-19,Facebook Ads,1007,53,59.19,2,143.49,0.05263157894736842,0.03773584905660377,1.1167924528301887,29.595,1.4242270653826663
2024-05-19,Email,1087,63,6.3,0,0.0,0.05795768169273229,0.0,0.09999999999999999,,-1.0
2024-05-19,Instagram,1126,40,61.23,1,56.09,0.035523978685612786,0.025,1.5307499999999998,61.23,-0.08394577821329403
2024-05-19,LinkedIn,1221,68,104.72,4,321.64,0.055692055692055695,0.058823529411764705,1.54,26.18,2.071428571428571
2024-05-20,Google Ads,1032,49,69.31,2,131.27,0.04748062015503876,0.04081632653061224,1.4144897959183673,34.655,0.8939546962920214
2024-05-20,Facebook Ads,1075,55,55.04,1,138.9,0.05116279069767442,0.01818181818181818,1.0007272727272727,55.04,1.5236191860465118
2024-05-20,Email,1106,47,4.7,0,0.0,0.042495479204339964,0.0,0.1,,-1.0
2024-05-20,Instagram,1131,47,41.7,1,63.33,0.04155614500442087,0.02127659574468085,0.8872340425531916,41.7,0.5187050359712229
2024-05-20,LinkedIn,1263,66,109.81,4,507.11,0.052256532066508314,0.06060606060606061,1.6637878787878788,27.4525,3.618067571259448
2024-05-21,Google Ads,955,34,49.97,0,0.0,0.0356020942408377,0.0,1.4697058823529412,,-1.0
2024-05-21,Facebook Ads,995,50,35.01,2,259.0,0.05025125628140704,0.04,0.7001999999999999,17.505,6.397886318194802
2024-05-21,Email,1063,47,4.7,1,96.73,0.04421448730009407,0.02127659574468085,0.1,4.7,19.580851063829787
2024-05-21,Instagram,1100,43,61.88,0,0.0,0.03909090909090909,0.0,1.4390697674418604,,-1.0
2024-05-21,LinkedIn,1121,56,60.34,5,555.19,0.049955396966993755,0.08928571428571429,1.0775000000000001,12.068000000000001,8.20102751077229
2024-05-22,Google Ads,1035,45,41.07,1,84.1,0.043478260869565216,0.022222222222222223,0.9126666666666666,41.07,1.0477233990747503
2024-05-22,Facebook Ads,1028,44,69.87,2,294.89,0.042801556420233464,0.045454545454545456,1.5879545454545456,34.935,3.220552454558465
2024-05-22,Email,1135,72,7.2,0,0.0,0.06343612334801763,0.0,0.1,,-1.0
2024-05-22,Instagram,1186,70,79.82,2,285.71,0.05902192242833052,0.02857142857142857,1.1402857142857141,39.91,2.5794287146078676
2024-05-22,LinkedIn,1214,51,99.9,1,97.79,0.042009884678747944,0.0196078431372549,1.9588235294117649,99.9,-0.021121121121121113
2024-05-23,Google Ads,987,52,35.77,1,53.98,0.05268490374873354,0.019230769230769232,0.6878846153846154,35.77,0.5090858261112662
2024-05-23,Facebook Ads,1059,42,63.26,2,148.93,0.039660056657223795,0.047619047619047616,1.506190476190476,31.63,1.3542522921277271
2024-05-23,Email,1092,48,4.8,0,0.0,0.04395604395604396,0.0,0.09999999999999999,,-1.0
2024-05-23,Instagram,1185,50,57.85,1,104.65,0.04219409282700422,0.02,1.157,57.85,0.8089887640449439
2024-05-23,LinkedIn,1145,53,41.46,1,55.7,0.0462882096069869,0.018867924528301886,0.7822641509433963,41.46,0.34346357935359384
2024-05-24,Google Ads,1008,50,67.96,2,165.35,0.0496031746031746,0.04,1.3592,33.98,1.433048852266039
2024-05-24,Facebook Ads,1036,58,92.96,2,216.15,0.055984555984555984,0.034482758620689655,1.6027586206896551,46.48,1.3251936316695354
2024-05-24,Email,1124,57,5.7,0,0.0,0.050711743772241996,0.0,0.1,,-1.0
2024-05-24,Instagram,1167,72,55.88,1,131.29,0.061696658097686374,0.013888888888888888,0.7761111111111112,55.88,1.3494989262705797
2024-05-24,LinkedIn,1208,71,115.11,5,393.07,0.058774834437086095,0.07042253521126761,1.621267605633803,23.022,2.41473373295109
2024-05-25,Google Ads,1013,47,73.71,0,0.0,0.04639684106614018,0.0,1.5682978723404255,,-1.0
2024-05-25,Facebook Ads,1049,56,91.75,1,141.18,0.05338417540514776,0.017857142857142856,1.6383928571428572,91.75,0.5387465940054497
2024-05-25,Email,1060,57,5.7,2,218.74,0.05377358490566038,0.03508771929824561,0.1,2.85,37.37543859649123
2024-05-25,Instagram,1176,65,128.45,1,79.48,0.055272108843537414,0.015384615384615385,1.976153846153846,128.45,-0.3812378357337485
2024-05-25,LinkedIn,1185,54,48.52,4,241.39,0.04556962025316456,0.07407407407407407,0.8985185185185186,12.13,3.9750618301731238
2024-05-26,Google Ads,1014,44,51.89,3,353.05,0.04339250493096647,0.06818181818181818,1.179318181818182,17.296666666666667,5.8038157641164005
2024-05-26,Facebook Ads,1031,57,40.8,0,0.0,0.055286129970902036,0.0,0.7157894736842105,,-1.0
2024-05-26,Email,1131,52,5.2,0,0.0,0.04597701149425287,0.0,0.1,,-1.0
2024-05-26,Instagram,1113,65,96.44,2,235.42,0.05840071877807727,0.03076923076923077,1.4836923076923076,48.22,1.4411032766486933
2024-05-26,LinkedIn,1219,68,80.47,5,534.75,0.05578342904019688,0.07352941176470588,1.1833823529411764,16.094,5.645333664719771
2024-05-27,Google Ads,965,46,30.39,2,282.04,0.04766839378238342,0.043478260869565216,0.6606521739130435,15.195,8.28068443566963
2024-05-27,Facebook Ads,1039,58,56.0,2,287.24,0.05582290664100096,0.034482758620689655,0.9655172413793104,28.0,4.1292857142857144
2024-05-27,Email,1168,45,4.5,0,0.0,0.038527397260273974,0.0,0.1,,-1.0
2024-05-27,Instagram,1126,54,29.28,1,112.68,0.047957371225577264,0.018518518518518517,0.5422222222222223,29.28,2.848360655737705
2024-05-27,LinkedIn,1158,55,60.93,2,121.49,0.047495682210708115,0.03636363636363636,1.1078181818181818,30.465,0.9939274577383882
2024-05-28,Google Ads,978,47,91.56,2,200.58,0.04805725971370143,0.0425531914893617,1.9480851063829787,45.78,1.1906946264744431
2024-05-28,Facebook Ads,1080,55,35.76,1,131.6,0.05092592592592592,0.01818181818181818,0.6501818181818182,35.76,2.680089485458613
2024-05-28,Email,1088,51,5.1,2,183.23,0.046875,0.0392156862745098,0.09999999999999999,2.55,34.92745098039216
2024-05-28,Instagram,1185,60,40.83,2,285.75,0.05063291139240506,0.03333333333333333,0.6805,20.415,5.998530492285085
2024-05-28,LinkedIn,1200,63,100.66,1,86.12,0.0525,0.015873015873015872,1.5977777777777777,100.66,-0.14444665209616522
2024-05-29,Google Ads,1013,53,105.7,1,131.61,0.05231984205330701,0.018867924528301886,1.9943396226415095,105.7,0.24512771996215715
2024-05-29,Facebook Ads,1044,55,79.48,1,64.43,0.05268199233716475,0.01818181818181818,1.4450909090909092,79.48,-0.18935581278309005
2024-05-29,Email,1048,35,3.5,0,0.0,0.033396946564885496,0.0,0.1,,-1.0
2024-05-29,Instagram,1132,49,87.09,3,272.03,0.04328621908127209,0.061224489795918366,1.7773469387755103,29.03,2.1235503502124233
2024-05-29,LinkedIn,1228,61,84.17,2,203.6,0.0496742671009772,0.03278688524590164,1.3798360655737705,42.085,1.4189141024117855
2024-05-30,Google Ads,1021,56,96.3,1,71.08,0.05484818805093046,0.017857142857142856,1.719642857142857,96.3,-0.26188992731048805
2024-05-30,Facebook Ads,1024,37,32.84,2,233.85,0.0361328125,0.05405405405405406,0.8875675675675676,16.42,6.12088915956151
2024-05-30,Email,1095,52,5.2,1,149.56,0.047488584474885846,0.019230769230769232,0.1,5.2,27.761538461538464
2024-05-30,Instagram,1148,66,104.15,2,198.47,0.05749128919860627,0.030303030303030304,1.5780303030303031,52.075,0.9056168987037925
2024-05-30,LinkedIn,1166,54,54.17,5,516.53,0.04631217838765009,0.09259259259259259,1.0031481481481481,10.834,8.535351670666419
2024-05-31,Google Ads,1012,49,31.79,1,94.69,0.04841897233201581,0.02040816326530612,0.6487755102040816,31.79,1.9786096256684491
2024-05-31,Facebook Ads,1078,53,100.16,2,183.78,0.04916512059369202,0.03773584905660377,1.889811320754717,50.08,0.8348642172523962
2024-05-31,Email,1102,55,5.5,0,0.0,0.0499092558983666,0.0,0.1,,-1.0
2024-05-31,Instagram,1114,53,88.26,2,222.9,0.04757630161579892,0.03773584905660377,1.6652830188679246,44.13,1.52549286199864
2024-05-31,LinkedIn,1250,68,134.78,2,246.52,0.0544,0.029411764705882353,1.9820588235294119,67.39,0.8290547558985013
2024-06-01,Google Ads,1017,53,59.18,0,0.0,0.05211406096361849,0.0,1.1166037735849057,,-1.0
2024-06-01,Facebook Ads,1035,43,74.74,0,0.0,0.04154589371980676,0.0,1.7381395348837207,,-1.0
2024-06-01,Email,1130,50,5.0,1,86.87,0.04424778761061947,0.02,0.1,5.0,16.374000000000002
2024-06-01,Instagram,1178,57,63.25,3,295.16,0.04838709677419355,0.05263157894736842,1.1096491228070176,21.083333333333332,3.6665612648221346
2024-06-01,LinkedIn,1252,53,92.13,3,210.27,0.04233226837060703,0.05660377358490566,1.7383018867924527,30.709999999999997,1.2823184630413549
2024-06-02,Google Ads,1031,48,27.59,0,0.0,0.04655674102812803,0.0,0.5747916666666667,,-1.0
2024-06-02,Facebook Ads,1057,41,23.24,0,0.0,0.03878902554399243,0.0,0.5668292682926829,,-1.0
2024-06-02,Email,1106,49,4.9,1,99.9,0.04430379746835443,0.02040816326530612,0.1,4.9,19.387755102040813
2024-06-02,Instagram,1088,44,64.78,0,0.0,0.04044117647058824,0.0,1.4722727272727274,,-1.0
2024-06-02,LinkedIn,1211,76,46.31,3,225.96,0.06275805119735756,0.039473684210526314,0.6093421052631579,15.436666666666667,3.879291729648024
2024-06-03,Google Ads,1031,48,63.33,0,0.0,0.04655674102812803,0.0,1.319375,,-1.0
2024-06-03,Facebook Ads,1089,55,49.17,3,188.67,0.050505050505050504,0.05454545454545454,0.894,16.39,2.8370957901159244
2024-06-03,Email,1122,64,6.4,2,147.14,0.0570409982174688,0.03125,0.1,3.2,21.990624999999994
2024-06-03,Instagram,1172,51,70.91,0,0.0,0.043515358361774746,0.0,1.390392156862745,,-1.0
2024-06-03,LinkedIn,1161,65,81.85,4,574.47,0.05598621877691645,0.06153846153846154,1.2592307692307692,20.4625,6.0185705558949305
2024-06-04,Google Ads,1001,45,79.75,1,97.19,0.04495504495504495,0.022222222222222223,1.7722222222222221,79.75,0.21868338557993727
2024-06-04,Facebook Ads,1049,63,63.0,1,107.28,0.06005719733079123,0.015873015873015872,1.0,63.0,0.7028571428571428
2024-06-04,Email,1073,43,4.3,0,0.0,0.04007455731593663,0.0,0.09999999999999999,,-1.0
2024-06-04,Instagram,1226,60,57.64,0,0.0,0.048939641109298535,0.0,0.9606666666666667,,-1.0
2024-06-04,LinkedIn,1204,64,124.69,2,151.65,0.053156146179401995,0.03125,1.94828125,62.345,0.21621621621621628
2024-06-05,Google Ads,975,55,86.02,0,0.0,0.05641025641025641,0.0,1.5639999999999998,,-1.0
2024-06-05,Facebook Ads,1078,48,77.42,0,0.0,0.04452690166975881,0.0,1.6129166666666668,,-1.0
2024-06-05,Email,1068,54,5.4,1,140.59,0.05056179775280899,0.018518518518518517,0.1,5.4,25.035185185185185
2024-06-05,Instagram,1105,46,36.52,4,590.6,0.0416289592760181,0.08695652173913043,0.793913043478261,9.13,15.171960569550931
2024-06-05,LinkedIn,1188,51,79.23,2,297.83,0.04292929292929293,0.0392156862745098,1.553529411764706,39.615,2.7590559131642047
2024-06-06,Google Ads,977,48,24.28,5,651.14,0.04912998976458546,0.10416666666666667,0.5058333333333334,4.856,25.81795716639209
2024-06-06,Facebook Ads,1079,60,55.62,1,125.63,0.05560704355885079,0.016666666666666666,0.9269999999999999,55.62,1.258719884933477
2024-06-06,Email,1104,54,5.4,1,143.32,0.04891304347826087,0.018518518518518517,0.1,5.4,25.540740740740738
2024-06-06,Instagram,1163,47,31.14,3,384.95,0.040412725709372314,0.06382978723404255,0.6625531914893618,10.38,11.361913937058446
2024-06-06,LinkedIn,1162,48,92.13,2,208.04,0.04130808950086059,0.041666666666666664,1.9193749999999998,46.065,1.258113535221969
2024-06-07,Google Ads,929,50,80.75,1,63.61,0.05382131324004306,0.02,1.615,80.75,-0.21226006191950464
2024-06-07,Facebook Ads,1086,59,62.45,1,98.9,0.05432780847145488,0.01694915254237288,1.0584745762711865,62.45,0.5836669335468375
2024-06-07,Email,1091,54,5.4,0,0.0,0.04949587534372136,0.0,0.1,,-1.0
2024-06-07,Instagram,1151,52,41.42,1,109.35,0.045178105994787145,0.019230769230769232,0.7965384615384615,41.42,1.640028971511347
2024-06-07,LinkedIn,1168,64,45.98,3,342.84,0.0547945205479452,0.046875,0.7184375,15.326666666666666,6.456285341452805
2024-06-08,Google Ads,1018,47,38.26,0,0.0,0.04616895874263261,0.0,0.8140425531914893,,-1.0
2024-06-08,Facebook Ads,1041,70,70.41,1,55.12,0.06724303554274735,0.014285714285714285,1.0058571428571428,70.41,-0.21715665388439143
2024-06-08,Email,1100,61,6.1,3,390.95,0.05545454545454546,0.04918032786885246,0.09999999999999999,2.033333333333333,63.09016393442623
2024-06-08,Instagram,1110,63,106.95,3,207.11,0.05675675675675676,0.047619047619047616,1.6976190476190476,35.65,0.936512388966807
2024-06-08,LinkedIn,1187,57,112.8,3,267.07,0.04802021903959562,0.05263157894736842,1.9789473684210526,37.6,1.3676418439716311
2024-06-09,Google Ads,1007,46,49.13,2,228.84,0.04568023833167825,0.043478260869565216,1.0680434782608696,24.565,3.6578465296153064
2024-06-09,Facebook Ads,1064,49,78.93,2,221.34,0.046052631578947366,0.04081632653061224,1.6108163265306124,39.465,1.8042569365260355
2024-06-09,Email,1063,57,5.7,1,67.4,0.053621825023518345,0.017543859649122806,0.1,5.7,10.824561403508772
2024-06-09,Instagram,1134,60,85.76,3,400.89,0.05291005291005291,0.05,1.4293333333333333,28.58666666666667,3.674556902985074
2024-06-09,LinkedIn,1169,38,74.56,3,300.26,0.032506415739948676,0.07894736842105263,1.9621052631578948,24.853333333333335,3.0270922746781115
2024-06-10,Google Ads,981,48,28.73,1,109.09,0.04892966360856269,0.020833333333333332,0.5985416666666666,28.73,2.7970762269404803
2024-06-10,Facebook Ads,1064,53,42.0,2,212.53,0.04981203007518797,0.03773584905660377,0.7924528301886793,21.0,4.060238095238096
2024-06-10,Email,1127,55,5.5,3,279.63,0.048802129547471165,0.05454545454545454,0.1,1.8333333333333333,49.841818181818184
2024-06-10,Instagram,1108,72,129.75,4,340.07,0.06498194945848375,0.05555555555555555,1.8020833333333333,32.4375,1.6209633911368015
2024-06-10,LinkedIn,1142,56,65.18,2,255.58,0.04903677758318739,0.03571428571428571,1.1639285714285716,32.59,2.9211414544338754
2024-06-11,Google Ads,989,54,69.6,2,172.35,0.054600606673407485,0.037037037037037035,1.2888888888888888,34.8,1.476293103448276
2024-06-11,Facebook Ads,1052,56,106.41,2,215.44,0.053231939163498096,0.03571428571428571,1.9001785714285713,53.205,1.0246217460764966
2024-06-11,Email,1114,49,4.9,0,0.0,0.04398563734290844,0.0,0.1,,-1.0
2024-06-11,Instagram,1227,73,40.61,3,311.43,0.059494702526487364,0.0410958904109589,0.5563013698630137,13.536666666666667,6.668800787983256
2024-06-11,LinkedIn,1201,65,51.02,2,157.26,0.05412156536219817,0.03076923076923077,0.784923076923077,25.51,2.082320658565268
2024-06-12,Google Ads,976,57,51.9,4,438.5,0.0584016393442623,0.07017543859649122,0.9105263157894736,12.975,7.448940269749519
2024-06-12,Facebook Ads,1070,45,60.92,3,440.53,0.04205607476635514,0.06666666666666667,1.3537777777777777,20.30666666666667,6.231286933683519
2024-06-12,Email,1104,68,6.8,0,0.0,0.06159420289855073,0.0,0.09999999999999999,,-1.0
2024-06-12,Instagram,1123,61,63.14,1,100.37,0.05431878895814782,0.01639344262295082,1.0350819672131149,63.14,0.5896420652518214
2024-06-12,LinkedIn,1238,58,108.36,1,53.94,0.046849757673667204,0.017241379310344827,1.8682758620689655,108.36,-0.5022148394241418
2024-06-13,Google Ads,1023,62,86.85,1,52.78,0.06060606060606061,0.016129032258064516,1.400806451612903,86.85,-0.3922855497985031
2024-06-13,Facebook Ads,1025,57,76.8,0,0.0,0.055609756097560976,0.0,1.3473684210526315,,-1.0
2024-06-13,Email,1125,47,4.7,1,135.7,0.041777777777777775,0.02127659574468085,0.1,4.7,27.872340425531913
2024-06-13,Instagram,1168,53,31.25,4,331.63,0.045376712328767124,0.07547169811320754,0.589622641509434,7.8125,9.61216
2024-06-13,LinkedIn,1181,58,63.46,1,92.48,0.04911092294665537,0.017241379310344827,1.0941379310344828,63.46,0.4572959344468957
2024-06-14,Google Ads,990,56,111.02,1,55.82,0.05656565656565657,0.017857142857142856,1.9825,111.02,-0.4972077103224644
2024-06-14,Facebook Ads,1027,45,74.26,0,0.0,0.043816942551119765,0.0,1.6502222222222223,,-1.0
2024-06-14,Email,1146,51,5.1,0,0.0,0.04450261780104712,0.0,0.09999999999999999,,-1.0
2024-06-14,Instagram,1126,60,83.57,2,293.76,0.05328596802841918,0.03333333333333333,1.3928333333333331,41.785,2.515137010889075
2024-06-14,LinkedIn,1198,56,44.06,3,271.71,0.04674457429048414,0.05357142857142857,0.7867857142857143,14.686666666666667,5.16681797548797
2024-06-15,Google Ads,919,45,86.54,0,0.0,0.04896626768226333,0.0,1.9231111111111112,,-1.0
2024-06-15,Facebook Ads,981,41,67.63,1,132.39,0.0417940876656473,0.024390243902439025,1.6495121951219511,67.63,0.9575632115924885
2024-06-15,Email,1114,47,4.7,1,62.69,0.0421903052064632,0.02127659574468085,0.1,4.7,12.338297872340425
2024-06-15,Instagram,1159,56,44.37,2,290.1,0.04831751509922347,0.03571428571428571,0.7923214285714285,22.185,5.538201487491549
2024-06-15,LinkedIn,1188,62,51.25,6,378.38,0.05218855218855219,0.0967741935483871,0.8266129032258065,8.541666666666666,6.383024390243903
2024-06-16,Google Ads,988,46,36.88,0,0.0,0.0465587044534413,0.0,0.8017391304347826,,-1.0
2024-06-16,Facebook Ads,1082,56,93.76,3,389.72,0.051756007393715345,0.05357142857142857,1.6742857142857144,31.253333333333334,3.1565699658703075
2024-06-16,Email,1101,42,4.2,4,262.28,0.03814713896457766,0.09523809523809523,0.1,1.05,61.44761904761904
2024-06-16,Instagram,1121,64,38.4,8,419.85,0.057091882247992866,0.125,0.6,4.8,9.933593750000002
2024-06-16,LinkedIn,1238,73,135.23,5,254.55,0.05896607431340872,0.0684931506849315,1.8524657534246574,27.046,0.8823485912889154
2024-06-17,Google Ads,944,43,83.89,0,0.0,0.045550847457627115,0.0,1.9509302325581395,,-1.0
2024-06-17,Facebook Ads,996,42,48.85,0,0.0,0.04216867469879518,0.0,1.1630952380952382,,-1.0
2024-06-17,Email,1108,64,6.4,3,436.55,0.05776173285198556,0.046875,0.1,2.1333333333333333,67.2109375
2024-06-17,Instagram,1123,54,39.54,1,119.7,0.04808548530721282,0.018518518518518517,0.7322222222222222,39.54,2.0273141122913505
2024-06-17,LinkedIn,1206,64,32.56,1,138.13,0.05306799336650083,0.015625,0.50875,32.56,3.242321867321867
2024-06-18,Google Ads,945,64,67.57,1,138.17,0.06772486772486773,0.015625,1.05578125,67.57,1.0448423856741158
2024-06-18,Facebook Ads,1117,49,54.66,1,54.91,0.043867502238137866,0.02040816326530612,1.1155102040816325,54.66,0.004573728503476034
2024-06-18,Email,1067,42,4.2,1,135.44,0.03936269915651359,0.023809523809523808,0.1,4.2,31.247619047619047
2024-06-18,Instagram,1176,58,109.11,2,206.7,0.04931972789115646,0.034482758620689655,1.8812068965517241,54.555,0.8944184767665657
2024-06-18,LinkedIn,1209,69,46.58,1,103.69,0.05707196029776675,0.014492753623188406,0.6750724637681159,46.58,1.2260626878488623
2024-06-19,Google Ads,1062,40,34.87,0,0.0,0.03766478342749529,0.0,0.8717499999999999,,-1.0
2024-06-19,Facebook Ads,1072,57,90.53,0,0.0,0.05317164179104478,0.0,1.5882456140350878,,-1.0
2024-06-19,Email,1099,65,6.5,3,357.86,0.059144676979071886,0.046153846153846156,0.1,2.1666666666666665,54.05538461538462
2024-06-19,Instagram,1155,66,98.91,2,227.87,0.05714285714285714,0.030303030303030304,1.4986363636363635,49.455,1.3038115458497626
2024-06-19,LinkedIn,1184,54,63.43,3,388.24,0.04560810810810811,0.05555555555555555,1.1746296296296297,21.143333333333334,5.120763045877345
2024-06-20,Google Ads,999,52,96.09,2,237.14,0.05205205205205205,0.038461538461538464,1.8478846153846153,48.045,1.4678946820688936
2024-06-20,Facebook Ads,1090,38,29.16,0,0.0,0.03486238532110092,0.0,0.7673684210526316,,-1.0
2024-06-20,Email,1075,53,5.3,2,188.37,0.04930232558139535,0.03773584905660377,0.09999999999999999,2.65,34.54150943396226
2024-06-20,Instagram,1135,56,40.77,0,0.0,0.04933920704845815,0.0,0.7280357142857143,,-1.0
2024-06-20,LinkedIn,1234,61,109.08,3,225.96,0.04943273905996758,0.04918032786885246,1.7881967213114753,36.36,1.0715071507150715
2024-06-21,Google Ads,1005,35,53.94,0,0.0,0.03482587064676617,0.0,1.5411428571428571,,-1.0
2024-06-21,Facebook Ads,1036,44,36.37,1,130.32,0.04247104247104247,0.022727272727272728,0.826590909090909,36.37,2.583172944734671
2024-06-21,Email,1106,64,6.4,2,249.08,0.05786618444846293,0.03125,0.1,3.2,37.918749999999996
2024-06-21,Instagram,1138,71,105.95,5,299.27,0.06239015817223199,0.07042253521126761,1.4922535211267607,21.19,1.8246342614440774
2024-06-21,LinkedIn,1171,68,78.65,1,79.12,0.05807002561912895,0.014705882352941176,1.1566176470588236,78.65,0.0059758423394786885
2024-06-22,Google Ads,1027,37,51.58,0,0.0,0.03602726387536514,0.0,1.394054054054054,,-1.0
2024-06-22,Facebook Ads,998,58,48.45,3,253.38,0.05811623246492986,0.05172413793103448,0.835344827586207,16.150000000000002,4.229721362229102
2024-06-22,Email,1063,48,4.8,0,0.0,0.045155221072436504,0.0,0.09999999999999999,,-1.0
2024-06-22,Instagram,1157,59,117.37,2,157.48,0.05099394987035436,0.03389830508474576,1.989322033898305,58.685,0.34173979722245873
2024-06-22,LinkedIn,1206,62,72.81,4,428.93,0.05140961857379768,0.06451612903225806,1.1743548387096774,18.2025,4.891086389232248
2024-06-23,Google Ads,979,50,84.46,2,295.02,0.05107252298263534,0.04,1.6891999999999998,42.23,2.493014444707554
2024-06-23,Facebook Ads,1023,58,104.69,2,132.95,0.056695992179863146,0.034482758620689655,1.805,52.345,0.26993982233260094
2024-06-23,Email,1093,59,5.9,5,277.37,0.053979871912168347,0.0847457627118644,0.1,1.1800000000000002,46.011864406779665
2024-06-23,Instagram,1136,47,74.91,3,431.62,0.04137323943661972,0.06382978723404255,1.5938297872340426,24.97,4.7618475503938065
2024-06-23,LinkedIn,1234,64,62.42,2,157.12,0.05186385737439222,0.03125,0.9753125,31.21,1.5171419416853573
